in_ptr,in_v1,in_v2,in_v3,in_v4,in_v5,in_v6,in_v7,in_v8,in_v9,in_v10,in_v11,in_v12,in_v13,in_v14,in_v15,in_v16,out_ptr,out_v1,out_v2,out_v3,out_v4,out_v5,out_v6,out_v7,out_v8,out_v9,out_v10,out_v11,out_v12,out_v13,out_v14,out_v15,out_v16
1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,53,3,93,83,9,97,30,0,0,0,0,0,0,0,0,7,1,53,3,93,83,9,97,0,0,0,0,0,0,0,0,0
3,38,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,93,17,10,85,58,80,75,28,55,57,50,7,56,0,0,0,12,93,17,10,85,58,80,75,28,55,57,50,7,0,0,0,0
5,1,17,97,75,10,0,0,0,0,0,0,0,0,0,0,0,4,1,17,97,75,0,0,0,0,0,0,0,0,0,0,0,0
11,14,68,34,76,86,35,7,68,7,81,25,0,0,0,0,0,10,14,68,34,76,86,35,7,68,7,81,0,0,0,0,0,0
12,95,55,22,85,12,47,74,54,98,66,59,40,0,0,0,0,11,95,55,22,85,12,47,74,54,98,66,59,0,0,0,0,0
2,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,43,75,18,35,97,57,0,0,0,0,0,0,0,0,0,0,5,43,75,18,35,97,0,0,0,0,0,0,0,0,0,0,0
4,59,65,52,17,0,0,0,0,0,0,0,0,0,0,0,0,3,59,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,49,90,77,37,17,55,22,54,41,7,10,0,0,0,0,11,88,49,90,77,37,17,55,22,54,41,7,0,0,0,0,0
5,37,25,98,61,81,0,0,0,0,0,0,0,0,0,0,0,4,37,25,98,61,0,0,0,0,0,0,0,0,0,0,0,0
2,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,57,71,46,76,41,6,72,65,62,45,7,83,4,1,35,16,15,57,71,46,76,41,6,72,65,62,45,7,83,4,1,35,0
13,60,32,93,30,45,100,32,94,18,22,87,98,55,0,0,0,12,60,32,93,30,45,100,32,94,18,22,87,98,0,0,0,0
9,97,71,42,42,3,83,30,9,69,0,0,0,0,0,0,0,8,97,71,42,42,3,83,30,9,0,0,0,0,0,0,0,0
11,1,10,82,98,32,48,2,36,61,30,92,0,0,0,0,0,10,1,10,82,98,32,48,2,36,61,30,0,0,0,0,0,0
14,51,14,89,25,75,24,56,30,54,10,99,96,7,12,0,0,13,51,14,89,25,75,24,56,30,54,10,99,96,7,0,0,0
6,78,27,21,52,24,84,0,0,0,0,0,0,0,0,0,0,5,78,27,21,52,24,0,0,0,0,0,0,0,0,0,0,0
4,15,49,60,21,0,0,0,0,0,0,0,0,0,0,0,0,3,15,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,60,73,7,76,29,3,90,33,43,29,5,49,79,59,0,0,13,60,73,7,76,29,3,90,33,43,29,5,49,79,0,0,0
13,79,96,51,48,77,59,94,38,63,9,26,85,6,0,0,0,12,79,96,51,48,77,59,94,38,63,9,26,85,0,0,0,0
13,8,5,50,91,9,55,72,29,18,1,41,83,2,0,0,0,12,8,5,50,91,9,55,72,29,18,1,41,83,0,0,0,0
10,20,29,14,95,5,10,16,77,40,61,0,0,0,0,0,0,9,20,29,14,95,5,10,16,77,40,0,0,0,0,0,0,0
6,87,9,78,38,21,71,0,0,0,0,0,0,0,0,0,0,5,87,9,78,38,21,0,0,0,0,0,0,0,0,0,0,0
5,67,3,65,70,8,0,0,0,0,0,0,0,0,0,0,0,4,67,3,65,70,0,0,0,0,0,0,0,0,0,0,0,0
11,95,25,98,38,6,13,91,78,38,21,26,0,0,0,0,0,10,95,25,98,38,6,13,91,78,38,21,0,0,0,0,0,0
12,14,83,61,10,64,17,91,81,74,94,60,97,0,0,0,0,11,14,83,61,10,64,17,91,81,74,94,60,0,0,0,0,0
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,66,40,94,82,17,29,70,44,97,32,64,31,36,0,0,0,12,66,40,94,82,17,29,70,44,97,32,64,31,0,0,0,0
5,39,37,98,65,54,0,0,0,0,0,0,0,0,0,0,0,4,39,37,98,65,0,0,0,0,0,0,0,0,0,0,0,0
6,94,80,16,55,14,83,0,0,0,0,0,0,0,0,0,0,5,94,80,16,55,14,0,0,0,0,0,0,0,0,0,0,0
15,15,66,5,24,42,98,84,97,50,49,49,40,42,97,64,0,14,15,66,5,24,42,98,84,97,50,49,49,40,42,97,0,0
16,63,56,95,83,86,78,62,75,18,22,10,86,61,71,79,92,15,63,56,95,83,86,78,62,75,18,22,10,86,61,71,79,0
4,28,7,20,45,0,0,0,0,0,0,0,0,0,0,0,0,3,28,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0
15,48,21,16,14,89,19,14,20,77,58,83,72,98,93,97,0,14,48,21,16,14,89,19,14,20,77,58,83,72,98,93,0,0
14,90,75,34,78,65,43,23,1,22,57,51,98,75,56,0,0,13,90,75,34,78,65,43,23,1,22,57,51,98,75,0,0,0
3,77,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,93,23,38,47,33,76,21,82,94,32,96,0,0,0,0,0,10,93,23,38,47,33,76,21,82,94,32,0,0,0,0,0,0
11,19,84,61,34,69,100,42,64,63,9,90,0,0,0,0,0,10,19,84,61,34,69,100,42,64,63,9,0,0,0,0,0,0
2,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,73,64,9,26,50,26,65,43,0,0,0,0,0,0,0,0,7,73,64,9,26,50,26,65,0,0,0,0,0,0,0,0,0
6,53,8,1,25,6,22,0,0,0,0,0,0,0,0,0,0,5,53,8,1,25,6,0,0,0,0,0,0,0,0,0,0,0
9,10,93,33,33,15,32,80,96,12,0,0,0,0,0,0,0,8,10,93,33,33,15,32,80,96,0,0,0,0,0,0,0,0
2,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,35,36,68,85,49,15,19,100,55,69,64,16,62,54,51,0,14,35,36,68,85,49,15,19,100,55,69,64,16,62,54,0,0
13,61,53,20,84,1,88,51,9,50,22,89,59,14,0,0,0,12,61,53,20,84,1,88,51,9,50,22,89,59,0,0,0,0
8,34,78,51,14,59,73,14,56,0,0,0,0,0,0,0,0,7,34,78,51,14,59,73,14,0,0,0,0,0,0,0,0,0
3,90,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,76,41,5,38,33,98,83,29,99,56,70,56,0,0,0,0,11,76,41,5,38,33,98,83,29,99,56,70,0,0,0,0,0
2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,54,11,99,41,31,0,0,0,0,0,0,0,0,0,0,0,4,54,11,99,41,0,0,0,0,0,0,0,0,0,0,0,0
16,17,62,61,96,10,93,58,12,74,4,50,66,65,10,39,82,15,17,62,61,96,10,93,58,12,74,4,50,66,65,10,39,0
12,83,37,74,57,35,6,65,99,88,15,45,99,0,0,0,0,11,83,37,74,57,35,6,65,99,88,15,45,0,0,0,0,0
5,19,64,59,77,38,0,0,0,0,0,0,0,0,0,0,0,4,19,64,59,77,0,0,0,0,0,0,0,0,0,0,0,0
4,1,51,33,78,0,0,0,0,0,0,0,0,0,0,0,0,3,1,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0
8,84,69,25,31,67,24,61,34,0,0,0,0,0,0,0,0,7,84,69,25,31,67,24,61,0,0,0,0,0,0,0,0,0
3,97,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,77,49,39,29,28,19,91,45,11,77,82,36,34,56,0,0,13,77,49,39,29,28,19,91,45,11,77,82,36,34,0,0,0
16,73,86,14,3,40,80,30,58,1,86,78,64,54,40,56,36,15,73,86,14,3,40,80,30,58,1,86,78,64,54,40,56,0
3,37,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,76,99,82,26,55,35,10,87,0,0,0,0,0,0,0,8,20,76,99,82,26,55,35,10,0,0,0,0,0,0,0,0
6,39,51,90,76,66,33,0,0,0,0,0,0,0,0,0,0,5,39,51,90,76,66,0,0,0,0,0,0,0,0,0,0,0
12,26,43,81,6,65,54,69,88,19,19,22,74,0,0,0,0,11,26,43,81,6,65,54,69,88,19,19,22,0,0,0,0,0
15,61,52,3,10,49,18,82,37,2,100,44,27,59,69,25,0,14,61,52,3,10,49,18,82,37,2,100,44,27,59,69,0,0
2,56,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,71,1,31,39,3,11,59,0,0,0,0,0,0,0,0,0,6,71,1,31,39,3,11,0,0,0,0,0,0,0,0,0,0
3,94,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,100,90,61,4,0,0,0,0,0,0,0,0,0,0,0,4,25,100,90,61,0,0,0,0,0,0,0,0,0,0,0,0
8,1,84,76,83,62,37,55,3,0,0,0,0,0,0,0,0,7,1,84,76,83,62,37,55,0,0,0,0,0,0,0,0,0
16,82,75,37,69,47,30,8,53,31,88,25,26,19,7,17,72,15,82,75,37,69,47,30,8,53,31,88,25,26,19,7,17,0
16,39,20,2,47,98,9,19,67,83,38,72,7,27,4,83,74,15,39,20,2,47,98,9,19,67,83,38,72,7,27,4,83,0
6,28,57,79,87,33,57,0,0,0,0,0,0,0,0,0,0,5,28,57,79,87,33,0,0,0,0,0,0,0,0,0,0,0
4,79,86,27,10,0,0,0,0,0,0,0,0,0,0,0,0,3,79,86,27,0,0,0,0,0,0,0,0,0,0,0,0,0
3,47,17,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,60,29,19,32,30,29,8,87,0,0,0,0,0,0,0,0,7,60,29,19,32,30,29,8,0,0,0,0,0,0,0,0,0
15,85,92,89,97,98,36,85,34,53,21,59,39,26,78,97,0,14,85,92,89,97,98,36,85,34,53,21,59,39,26,78,0,0
6,62,87,11,4,52,16,0,0,0,0,0,0,0,0,0,0,5,62,87,11,4,52,0,0,0,0,0,0,0,0,0,0,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,99,9,59,34,23,40,38,19,74,19,0,0,0,0,0,0,9,99,9,59,34,23,40,38,19,74,0,0,0,0,0,0,0
11,50,82,22,92,90,96,84,27,92,41,9,0,0,0,0,0,10,50,82,22,92,90,96,84,27,92,41,0,0,0,0,0,0
16,47,38,98,19,45,80,77,24,96,14,55,22,35,47,68,43,15,47,38,98,19,45,80,77,24,96,14,55,22,35,47,68,0
13,35,27,76,10,6,17,64,35,28,28,40,88,80,0,0,0,12,35,27,76,10,6,17,64,35,28,28,40,88,0,0,0,0
12,90,70,24,15,84,64,93,50,47,80,56,77,0,0,0,0,11,90,70,24,15,84,64,93,50,47,80,56,0,0,0,0,0
6,35,73,62,33,73,17,0,0,0,0,0,0,0,0,0,0,5,35,73,62,33,73,0,0,0,0,0,0,0,0,0,0,0
12,74,62,84,81,31,34,45,41,14,28,46,21,0,0,0,0,11,74,62,84,81,31,34,45,41,14,28,46,0,0,0,0,0
8,14,75,84,80,86,2,7,23,0,0,0,0,0,0,0,0,7,14,75,84,80,86,2,7,0,0,0,0,0,0,0,0,0
7,81,75,8,42,25,28,70,0,0,0,0,0,0,0,0,0,6,81,75,8,42,25,28,0,0,0,0,0,0,0,0,0,0
9,99,49,97,6,89,19,57,1,99,0,0,0,0,0,0,0,8,99,49,97,6,89,19,57,1,0,0,0,0,0,0,0,0
6,54,95,28,92,76,12,0,0,0,0,0,0,0,0,0,0,5,54,95,28,92,76,0,0,0,0,0,0,0,0,0,0,0
6,23,55,62,96,27,72,0,0,0,0,0,0,0,0,0,0,5,23,55,62,96,27,0,0,0,0,0,0,0,0,0,0,0
2,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,82,75,76,94,22,96,32,47,25,66,2,1,0,0,0,12,8,82,75,76,94,22,96,32,47,25,66,2,0,0,0,0
5,54,75,14,18,75,0,0,0,0,0,0,0,0,0,0,0,4,54,75,14,18,0,0,0,0,0,0,0,0,0,0,0,0
4,72,21,14,91,0,0,0,0,0,0,0,0,0,0,0,0,3,72,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4,59,34,62,27,0,0,0,0,0,0,0,0,0,0,0,0,3,59,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,48,53,77,94,40,18,36,0,0,0,0,0,0,0,0,7,7,48,53,77,94,40,18,0,0,0,0,0,0,0,0,0
2,31,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,27,22,26,7,74,46,99,31,88,17,69,55,48,6,0,0,13,27,22,26,7,74,46,99,31,88,17,69,55,48,0,0,0
10,58,21,37,30,3,1,45,58,70,45,0,0,0,0,0,0,9,58,21,37,30,3,1,45,58,70,0,0,0,0,0,0,0
4,70,39,36,99,0,0,0,0,0,0,0,0,0,0,0,0,3,70,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,20,60,35,86,53,96,19,86,93,99,41,84,0,0,0,0,11,20,60,35,86,53,96,19,86,93,99,41,0,0,0,0,0
12,38,8,85,83,89,68,41,14,24,49,98,98,0,0,0,0,11,38,8,85,83,89,68,41,14,24,49,98,0,0,0,0,0
3,54,87,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,79,42,3,91,20,64,81,61,0,0,0,0,0,0,0,8,5,79,42,3,91,20,64,81,0,0,0,0,0,0,0,0
4,74,9,8,40,0,0,0,0,0,0,0,0,0,0,0,0,3,74,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,65,76,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,41,94,68,38,12,54,4,13,32,0,0,0,0,0,0,0,8,41,94,68,38,12,54,4,13,0,0,0,0,0,0,0,0
16,75,39,71,21,79,28,34,4,37,77,31,33,57,83,30,41,15,75,39,71,21,79,28,34,4,37,77,31,33,57,83,30,0
4,60,31,43,62,0,0,0,0,0,0,0,0,0,0,0,0,3,60,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,60,14,95,4,69,99,76,97,63,0,0,0,0,0,0,9,56,60,14,95,4,69,99,76,97,0,0,0,0,0,0,0
7,86,19,21,12,64,79,66,0,0,0,0,0,0,0,0,0,6,86,19,21,12,64,79,0,0,0,0,0,0,0,0,0,0
12,92,83,22,60,33,95,55,6,1,49,13,45,0,0,0,0,11,92,83,22,60,33,95,55,6,1,49,13,0,0,0,0,0
13,6,58,49,29,66,76,62,81,54,21,28,66,25,0,0,0,12,6,58,49,29,66,76,62,81,54,21,28,66,0,0,0,0
5,71,42,44,9,77,0,0,0,0,0,0,0,0,0,0,0,4,71,42,44,9,0,0,0,0,0,0,0,0,0,0,0,0
15,60,48,89,50,26,59,77,14,37,53,40,44,68,44,90,0,14,60,48,89,50,26,59,77,14,37,53,40,44,68,44,0,0
1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,83,20,84,79,84,38,71,30,2,0,0,0,0,0,0,9,58,83,20,84,79,84,38,71,30,0,0,0,0,0,0,0
15,78,24,90,56,89,36,34,32,89,48,74,77,76,61,46,0,14,78,24,90,56,89,36,34,32,89,48,74,77,76,61,0,0
10,96,13,22,24,26,73,54,35,27,8,0,0,0,0,0,0,9,96,13,22,24,26,73,54,35,27,0,0,0,0,0,0,0
11,19,65,59,71,68,63,51,72,12,59,21,0,0,0,0,0,10,19,65,59,71,68,63,51,72,12,59,0,0,0,0,0,0
13,84,74,28,2,6,91,30,25,66,68,49,89,87,0,0,0,12,84,74,28,2,6,91,30,25,66,68,49,89,0,0,0,0
11,89,10,93,74,16,53,54,85,9,47,2,0,0,0,0,0,10,89,10,93,74,16,53,54,85,9,47,0,0,0,0,0,0
7,34,37,100,71,44,50,50,0,0,0,0,0,0,0,0,0,6,34,37,100,71,44,50,0,0,0,0,0,0,0,0,0,0
14,17,77,36,80,14,87,62,55,91,93,77,23,48,15,0,0,13,17,77,36,80,14,87,62,55,91,93,77,23,48,0,0,0
3,78,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,69,25,22,52,73,20,4,49,39,3,98,46,0,0,0,0,11,69,25,22,52,73,20,4,49,39,3,98,0,0,0,0,0
12,39,15,5,9,70,81,31,78,48,1,80,69,0,0,0,0,11,39,15,5,9,70,81,31,78,48,1,80,0,0,0,0,0
9,25,47,88,21,13,68,85,94,64,0,0,0,0,0,0,0,8,25,47,88,21,13,68,85,94,0,0,0,0,0,0,0,0
13,27,79,20,5,31,30,1,80,95,75,90,67,96,0,0,0,12,27,79,20,5,31,30,1,80,95,75,90,67,0,0,0,0
13,83,52,90,69,26,36,92,88,53,79,65,65,42,0,0,0,12,83,52,90,69,26,36,92,88,53,79,65,65,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,23,33,10,66,20,0,0,0,0,0,0,0,0,0,0,5,12,23,33,10,66,0,0,0,0,0,0,0,0,0,0,0
2,19,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,64,38,55,48,0,0,0,0,0,0,0,0,0,0,0,4,3,64,38,55,0,0,0,0,0,0,0,0,0,0,0,0
10,80,8,56,93,20,44,22,58,93,19,0,0,0,0,0,0,9,80,8,56,93,20,44,22,58,93,0,0,0,0,0,0,0
1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,51,95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,59,60,82,56,36,7,70,54,0,0,0,0,0,0,0,0,7,59,60,82,56,36,7,70,0,0,0,0,0,0,0,0,0
4,3,17,81,97,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,86,1,41,41,49,77,78,55,89,65,0,0,0,0,0,10,39,86,1,41,41,49,77,78,55,89,0,0,0,0,0,0
9,31,13,68,88,65,61,30,17,92,0,0,0,0,0,0,0,8,31,13,68,88,65,61,30,17,0,0,0,0,0,0,0,0
8,66,89,94,15,8,38,88,39,0,0,0,0,0,0,0,0,7,66,89,94,15,8,38,88,0,0,0,0,0,0,0,0,0
2,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,51,70,63,6,7,6,68,50,3,4,77,83,39,10,57,15,16,51,70,63,6,7,6,68,50,3,4,77,83,39,10,0
2,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,2,87,84,60,56,0,0,0,0,0,0,0,0,0,0,5,79,2,87,84,60,0,0,0,0,0,0,0,0,0,0,0
5,10,30,98,1,11,0,0,0,0,0,0,0,0,0,0,0,4,10,30,98,1,0,0,0,0,0,0,0,0,0,0,0,0
2,96,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,55,13,25,55,9,44,46,43,11,47,98,84,21,36,0,0,13,55,13,25,55,9,44,46,43,11,47,98,84,21,0,0,0
7,33,42,37,92,4,88,68,0,0,0,0,0,0,0,0,0,6,33,42,37,92,4,88,0,0,0,0,0,0,0,0,0,0
15,48,70,12,83,43,48,32,15,6,53,18,66,53,44,45,0,14,48,70,12,83,43,48,32,15,6,53,18,66,53,44,0,0
4,7,16,48,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,70,23,15,96,38,82,31,46,19,50,83,22,98,46,39,15,24,70,23,15,96,38,82,31,46,19,50,83,22,98,46,0
4,17,72,84,12,0,0,0,0,0,0,0,0,0,0,0,0,3,17,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,32,13,87,25,53,94,82,21,17,83,58,94,76,92,73,15,2,32,13,87,25,53,94,82,21,17,83,58,94,76,92,0
15,78,16,9,27,89,76,86,87,96,27,25,25,22,62,42,0,14,78,16,9,27,89,76,86,87,96,27,25,25,22,62,0,0
14,28,81,34,38,89,26,82,89,71,38,63,38,96,38,0,0,13,28,81,34,38,89,26,82,89,71,38,63,38,96,0,0,0
5,11,5,7,78,30,0,0,0,0,0,0,0,0,0,0,0,4,11,5,7,78,0,0,0,0,0,0,0,0,0,0,0,0
10,38,30,49,81,44,37,95,17,81,72,0,0,0,0,0,0,9,38,30,49,81,44,37,95,17,81,0,0,0,0,0,0,0
16,98,88,90,33,51,16,75,27,76,25,95,69,68,63,51,71,15,98,88,90,33,51,16,75,27,76,25,95,69,68,63,51,0
12,83,38,9,7,60,65,73,51,50,37,96,33,0,0,0,0,11,83,38,9,7,60,65,73,51,50,37,96,0,0,0,0,0
2,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34,18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,42,21,38,24,84,100,46,66,26,97,28,21,20,16,0,0,13,42,21,38,24,84,100,46,66,26,97,28,21,20,0,0,0
8,89,53,96,39,1,18,9,70,0,0,0,0,0,0,0,0,7,89,53,96,39,1,18,9,0,0,0,0,0,0,0,0,0
1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,26,19,79,69,13,66,25,20,66,55,0,0,0,0,0,10,7,26,19,79,69,13,66,25,20,66,0,0,0,0,0,0
4,2,59,100,54,0,0,0,0,0,0,0,0,0,0,0,0,3,2,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0
13,86,78,13,59,88,5,90,55,40,69,24,68,13,0,0,0,12,86,78,13,59,88,5,90,55,40,69,24,68,0,0,0,0
1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,33,31,10,92,46,50,6,34,88,31,12,8,8,11,0,0,13,33,31,10,92,46,50,6,34,88,31,12,8,8,0,0,0
1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,43,67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,80,43,5,63,82,24,10,96,48,69,18,0,0,0,0,0,10,80,43,5,63,82,24,10,96,48,69,0,0,0,0,0,0
15,98,80,19,8,47,65,56,7,99,91,78,77,1,83,4,0,14,98,80,19,8,47,65,56,7,99,91,78,77,1,83,0,0
10,18,14,40,71,58,99,55,70,64,29,0,0,0,0,0,0,9,18,14,40,71,58,99,55,70,64,0,0,0,0,0,0,0
16,68,30,98,27,92,75,4,75,63,32,11,39,11,28,14,95,15,68,30,98,27,92,75,4,75,63,32,11,39,11,28,14,0
6,36,35,9,21,21,12,0,0,0,0,0,0,0,0,0,0,5,36,35,9,21,21,0,0,0,0,0,0,0,0,0,0,0
3,30,23,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,66,34,65,24,43,10,96,4,12,55,25,96,37,0,0,13,9,66,34,65,24,43,10,96,4,12,55,25,96,0,0,0
1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,100,87,75,27,56,98,58,69,0,0,0,0,0,0,0,0,7,100,87,75,27,56,98,58,0,0,0,0,0,0,0,0,0
7,95,49,1,61,16,1,84,0,0,0,0,0,0,0,0,0,6,95,49,1,61,16,1,0,0,0,0,0,0,0,0,0,0
5,25,55,32,38,14,0,0,0,0,0,0,0,0,0,0,0,4,25,55,32,38,0,0,0,0,0,0,0,0,0,0,0,0
5,65,71,59,48,70,0,0,0,0,0,0,0,0,0,0,0,4,65,71,59,48,0,0,0,0,0,0,0,0,0,0,0,0
15,6,95,77,90,48,92,98,29,97,45,16,39,22,6,99,0,14,6,95,77,90,48,92,98,29,97,45,16,39,22,6,0,0
7,81,64,74,75,28,13,73,0,0,0,0,0,0,0,0,0,6,81,64,74,75,28,13,0,0,0,0,0,0,0,0,0,0
11,72,86,11,22,9,77,33,1,79,86,39,0,0,0,0,0,10,72,86,11,22,9,77,33,1,79,86,0,0,0,0,0,0
11,99,80,73,90,32,80,82,15,21,59,13,0,0,0,0,0,10,99,80,73,90,32,80,82,15,21,59,0,0,0,0,0,0
10,83,6,88,98,37,40,66,22,84,31,0,0,0,0,0,0,9,83,6,88,98,37,40,66,22,84,0,0,0,0,0,0,0
11,75,54,15,10,73,67,100,70,37,38,63,0,0,0,0,0,10,75,54,15,10,73,67,100,70,37,38,0,0,0,0,0,0
3,63,58,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,54,80,75,18,93,38,18,18,57,38,11,31,33,0,0,0,12,54,80,75,18,93,38,18,18,57,38,11,31,0,0,0,0
16,79,65,57,28,39,44,9,65,90,44,53,31,36,32,82,55,15,79,65,57,28,39,44,9,65,90,44,53,31,36,32,82,0
15,78,32,99,23,42,98,65,59,60,8,5,59,5,55,60,0,14,78,32,99,23,42,98,65,59,60,8,5,59,5,55,0,0
5,61,29,81,83,47,0,0,0,0,0,0,0,0,0,0,0,4,61,29,81,83,0,0,0,0,0,0,0,0,0,0,0,0
